Date,CO,NO1,NO2,O3,SO2
2014-03-02 21:00:00,0.04090023,52.5709648,75.8756485,38.9996758,8.3269043
2014-03-02 22:00:00,0.04090023,59.6772461,86.9882813,44.3815117,7.48697901
2014-03-02 23:00:00,0.04090023,58.409832,92.444664,33.0764961,12.1261396
2014-03-03 00:00:00,0.04090023,50.0146484,82.2610703,49.7646484,15.5385742
2014-03-03 01:00:00,0.04090023,76.8222656,89.5458984,43.609375,11.9230146
2014-03-03 02:00:00,0.04090023,61.8138008,79.820961,44.5930977,12.020752
2014-03-03 03:00:00,0.04090023,68.3317032,79.0058594,38.0043945,11.1697998
2014-03-03 04:00:00,0.04090023,60.8198242,71.4563828,36.1484375,16.3773193
2014-03-03 05:00:00,0.04090023,56.2119141,56.4868164,37.2911797,9.68424511
2014-03-03 06:00:00,0.04090023,56.2119141,71.1708984,32.2750664,15.1280107
2014-03-03 07:00:00,0.04090023,68.0214844,64.2548828,48.2766914,10.0804033
2014-03-03 08:00:00,0.04090023,84.4882813,63.9223633,38.7714844,17.5341797
2014-03-03 09:00:00,0.04090023,84.4882813,104.944336,53.4067383,18.6464844
2014-03-03 10:00:00,0.04090023,54.9251289,99.5091171,85.6653671,36.6178398
2014-03-03 11:00:00,0.04090023,46.4960938,39.3754883,136.582031,36.5290527
2014-03-03 12:00:00,0.04090023,46.3095703,31.3481445,152.027344,20.9511719
2014-03-03 13:00:00,0.04090023,47.7246094,21.6482754,162.645828,19.5610352
2014-03-03 14:00:00,0.04090023,40.8847656,18.3198242,174.623703,19.6040039
2014-03-03 15:00:00,0.04090023,44.7724609,16.5559082,157.286453,11.81429
2014-03-03 16:00:00,0.04090023,46.7337227,11.0058594,148.308594,8.48311329
2014-03-03 17:00:00,0.04090023,49.7477226,17.3325195,134.6875,10.3742676
2014-03-03 18:00:00,0.04090023,50.7158203,88.921875,66.3951797,11.5231524
2014-03-03 19:00:00,0.04090023,49.4970703,92.9127579,58.1220703,7.40368652
2014-03-03 20:00:00,0.04090023,53.9348946,114.450523,51.4716797,14.6189775
2014-03-03 21:00:00,0.04090023,66.9983749,117.223961,46.0611992,18.7976074
2014-03-03 22:00:00,0.04090023,59.4775391,113.787758,36.0139961,24.637207
2014-03-03 23:00:00,0.04090023,64.6064453,117.030602,48.9091797,22.4344082
2014-03-04 00:00:00,0.04090023,84.6621094,126.393555,53.628582,12.8009443
2014-03-04 01:00:00,0.04090023,57.6347656,96.3854141,45.9684258,13.5107422
2014-03-04 02:00:00,0.04090023,61.3072929,95.8932266,46.4267578,20.7158203
2014-03-04 03:00:00,0.04090023,58.5823555,97.5358047,40.1726875,20.9931641
2014-03-04 04:00:00,0.04090023,59.2200508,91.7936172,48.3291016,21.3686523
2014-03-04 05:00:00,0.04090023,81.9726563,98.8222656,49.8994141,14.4943037
2014-03-04 06:00:00,0.04090023,61.3188477,73.4257813,47.3610039,26.0338535
2014-03-04 07:00:00,0.04090023,52.6975899,53.3769531,60.8551445,28.904623
2014-03-04 08:00:00,0.04090023,55.5869141,54.9990234,67.0874023,29.6330566
2014-03-04 09:00:00,0.04090023,49.9345703,47.0852852,73.1067734,42.1617851
2014-03-04 10:00:00,0.04090023,47.1090508,49.7880859,86.1979141,46.7796211
2014-03-04 11:00:00,0.04090023,46.5442696,57.5169258,124.579102,38.6308594
2014-03-04 12:00:00,0.04090023,47.1582031,50.1445313,160.947922,28.2303066
2014-03-04 13:00:00,0.04090023,50.2666016,27.4231777,155.908859,20.0875645
2014-03-04 14:00:00,0.04090023,49.2786446,35.369873,164.302078,15.0166016
2014-03-04 15:00:00,0.04090023,43.0004883,21.4282227,125.874352,5.42126465
2014-03-04 16:00:00,0.04090023,45.3665352,8.21480274,138.686203,4.95271826
2014-03-04 17:00:00,0.04090023,44.2184258,14.5092773,115.999352,5.12780762
2014-03-04 18:00:00,0.04090023,47.5940742,60.6380196,82.6191406,10.6429443
2014-03-04 19:00:00,0.04090023,55.0657539,100.037758,59.3717461,17.1525059
2014-03-04 20:00:00,0.04090023,56.9127617,114.489586,53.9770508,15.0464678
2014-03-04 21:00:00,0.04090023,97.6666641,149.299484,51.3681641,12.3270674
2014-03-04 22:00:00,0.04090023,78.2685547,132.667969,51.0410156,28.6113281
2014-03-04 23:00:00,0.04090023,80.8255234,119.122398,41.1539726,12.3855791
2014-03-05 00:00:00,0.04090023,87.1673203,138.102859,51.4570313,16.032877
2014-03-05 01:00:00,0.04090023,94.2356796,117.962242,63.0042305,20.411377
2014-03-05 02:00:00,0.04090023,94.2356796,117.962242,63.0042305,18.0600586
2014-03-05 03:00:00,0.04090023,94.2356796,117.962242,63.0042305,18.0600586
2014-03-05 04:00:00,0.04090023,94.2356796,117.962242,63.0042305,18.0600586
2014-03-05 05:00:00,0.04090023,94.2356796,117.962242,63.0042305,18.0600586
2014-03-05 06:00:00,0.04090023,94.2356796,117.962242,63.0042305,18.0600586
2014-03-05 07:00:00,0.04090023,94.2356796,117.962242,63.0042305,18.0600586
2014-03-05 08:00:00,0.04090023,94.2356796,117.962242,63.0042305,18.0600586
2014-03-05 09:00:00,0.04090023,94.2356796,117.962242,63.0042305,18.0600586
2014-03-05 10:00:00,0.04090023,94.2356796,117.962242,63.0042305,18.0600586
2014-03-05 11:00:00,0.04090023,94.2356796,117.962242,63.0042305,18.0600586
2014-03-05 12:00:00,0.04090023,94.2356796,117.962242,63.0042305,18.0600586
2014-03-05 13:00:00,0.04090023,94.2356796,117.962242,63.0042305,18.0600586
2014-03-05 14:00:00,0.04090023,94.2356796,117.962242,63.0042305,18.0600586
2014-03-05 15:00:00,0.04090023,94.2356796,117.962242,63.0042305,18.0600586
2014-03-05 16:00:00,0.04090023,41.3567696,11.8147783,154.626297,10.4725752
2014-03-05 17:00:00,0.04090023,48.7486992,29.9023438,123.9375,12.9615068
2014-03-05 18:00:00,0.04090023,51.5315742,48.5947266,71.8681641,6.28637695
2014-03-05 19:00:00,0.04090023,45.8577461,22.939209,95.5514297,1.91916907
2014-03-05 20:00:00,0.04090023,46.7239571,116.753258,36.8058281,0.53795367
2014-03-05 21:00:00,0.04090023,46.1539726,55.5237617,79.4853516,1.26688385
2014-03-05 22:00:00,0.04090023,60.1513672,113.140625,35.9492188,1.07202148
2014-03-05 23:00:00,0.04090023,56.3307304,95.7246094,42.2044258,1.55516052
2014-03-06 00:00:00,0.04090023,71.6686172,100.894531,32.4711914,1.61250818
2014-03-06 01:00:00,0.04090023,75.3684921,119.392578,40.6090508,8.04101563
2014-03-06 02:00:00,0.04090023,51.6420898,87.5592422,30.2319336,16.9256592
2014-03-06 03:00:00,0.04090023,73.0527344,76.2532578,37.8033867,8.6941328
2014-03-06 04:00:00,0.04090023,64.288414,66.9313126,51.484375,10.4007158
2014-03-06 05:00:00,0.04090023,46.7044258,43.269207,68.0302734,42.5537109
2014-03-06 06:00:00,0.04090023,59.4427071,60.9086914,60.6155586,21.4016113
2014-03-06 07:00:00,0.04090023,67.609375,60.5690117,58.7885742,20.4260254
2014-03-06 08:00:00,0.04090023,66.4189453,53.5595703,59.7543945,20.8554688
2014-03-06 09:00:00,0.04090023,66.4189453,74.4316406,71.6992188,44.8974609
2014-03-06 10:00:00,0.04090023,66.4189453,47.1835938,116.210938,10.989502
2014-03-06 11:00:00,0.04090023,50.3717461,32.9355469,134.270187,9.65043163
2014-03-06 12:00:00,0.04090023,48.375,16.579752,142.700516,8.54707813
2014-03-06 13:00:00,0.04090023,51.1236992,13.9752607,127.309242,5.33064795
2014-03-06 14:00:00,0.04090023,46.4176445,12.7730303,122.858727,4.59964991
2014-03-06 15:00:00,0.04090023,43.7470703,14.8216963,119.596352,5.66040039
2014-03-06 16:00:00,0.04090023,43.6292305,10.2263184,119.568359,6.44087744
2014-03-06 17:00:00,0.04090023,45.671875,10.9225264,115.455078,5.46750879
2014-03-06 18:00:00,0.04090023,47.1422539,21.2207031,108.930336,7.24625635
2014-03-06 19:00:00,0.04090023,47.4430351,62.1888008,77.6692734,13.4048662
2014-03-06 20:00:00,0.04090023,52.5081367,83.7802734,56.5677071,16.5029297
2014-03-06 21:00:00,0.04090023,50.8919258,99.5644531,49.0087891,19.9637852
2014-03-06 22:00:00,0.04090023,57.0413399,103.731773,44.1292305,25.6547852
2014-03-06 23:00:00,0.04090023,63.7421875,101.465492,44.6399727,14.7508955
2014-03-07 00:00:00,0.04090023,59.6796875,92.585289,44.5751953,21.6975098
2014-03-07 01:00:00,0.04090023,58.2783203,68.3460312,53.7203789,18.4248867
2014-03-07 02:00:00,0.04090023,62.5227852,85.1933594,52.9788399,20.291666
2014-03-07 03:00:00,0.04090023,55.7737617,71.6067734,50.1884766,22.4023438
2014-03-07 04:00:00,0.04090023,61.5680351,88.4824219,48.6269531,31.5869141
2014-03-07 05:00:00,0.04090023,52.9358711,71.6601563,51.1593437,17.4246426
2014-03-07 06:00:00,0.04090023,58.9046211,78.7356796,51.9114571,22.9274082
2014-03-07 07:00:00,0.04090023,62.3929024,78.633461,42.3508301,16.5548096
2014-03-07 08:00:00,0.04090023,51.4270821,56.9433594,65.9143906,23.4484863
2014-03-07 09:00:00,0.04090023,48.3313789,30.8030605,103.694008,22.1765957
2014-03-07 10:00:00,0.04090023,47.8499336,23.1656895,123.385742,14.0389814
2014-03-07 11:00:00,0.04090023,42.6087227,19.2543945,133.234375,11.9912109
2014-03-07 12:00:00,0.04090023,45.2958984,19.7497559,135.061203,7.46478271
2014-03-07 13:00:00,0.04090023,44.0182304,12.1108398,147.261719,6.58614111
2014-03-07 14:00:00,0.04090023,45.7636719,9.79890919,146.71875,5.61751318
2014-03-07 15:00:00,0.04090023,48.4000664,18.4962158,147.833328,11.8199053
2014-03-07 16:00:00,0.04090023,47.5406914,40.9408379,133.583328,7.77111816
2014-03-07 17:00:00,0.04090023,48.1461601,26.3291016,123.791016,8.28179932
2014-03-07 18:00:00,0.04090023,49.3850899,32.9900703,123.958336,8.16467285
2014-03-07 19:00:00,0.04090023,50.2376289,71.5019531,72.5475235,19.6276855
2014-03-07 20:00:00,0.04090023,53.3154297,92.7825546,51.5253906,10.4981279
2014-03-07 21:00:00,0.04090023,48.6157227,96.7402344,46.1435547,29.7405605
2014-03-07 22:00:00,0.04090023,50.1487617,97.84375,52.6630859,18.135416
2014-03-07 23:00:00,0.04090023,45.8460274,57.1617851,70.3841171,13.6567383
2014-03-08 00:00:00,0.04090023,48.7617188,79.288414,65.3642578,11.6437178
2014-03-08 01:00:00,0.04090023,49.1569023,73.9222031,67.7050781,14.5400391
2014-03-08 02:00:00,0.04090023,45.3235664,48.2210274,73.6256485,15.2610674
2014-03-08 03:00:00,0.04090023,60.4573555,90.382164,44.0406914,23.3370762
2014-03-08 04:00:00,0.04090023,52.090332,68.055336,52.2626953,26.1877441
2014-03-08 05:00:00,0.04090023,48.7207031,74.9921875,56.1884766,24.0219727
2014-03-08 06:00:00,0.04090023,54.8375664,83.9088516,62.9680977,36.5774727
2014-03-08 07:00:00,0.04090023,49.7112617,75.7167969,53.0003242,29.658041
2014-03-08 08:00:00,0.04090023,47.8186836,46.9661446,78.3125,21.7104492
2014-03-08 09:00:00,0.04090023,45.5738945,31.4291992,95.7610703,20.1531582
2014-03-08 10:00:00,0.04090023,46.2893867,30.760416,111.434242,14.1674805
2014-03-08 11:00:00,0.04090023,42.6383476,20.8476563,128.867188,6.38214111
2014-03-08 12:00:00,0.04090023,44.3505859,13.3739424,126.652344,3.95025635
2014-03-08 13:00:00,0.04090023,46.347168,16.1422939,135.684891,3.74902344
2014-03-08 14:00:00,0.04090023,44.4235039,10.8225098,140.063797,6.37007666
2014-03-08 15:00:00,0.04090023,43.8085938,9.97753906,148.734375,7.14388037
2014-03-08 16:00:00,0.04090023,45.4954414,14.2268066,134.679688,8.81111622
2014-03-08 17:00:00,0.04090023,47.7809258,21.6425781,120.236977,7.94339991
2014-03-08 18:00:00,0.04090023,46.3499336,58.8134766,83.6953125,8.61883545
2014-03-08 19:00:00,0.04090023,45.1927071,74.4785156,81.6793594,15.9238691
2014-03-08 20:00:00,0.04090023,56.8945313,36.9199219,83.0195313,6.24353027
2014-03-08 21:00:00,0.04090023,56.8945313,36.9199219,83.0195313,6.24353027
2014-03-08 22:00:00,0.04090023,56.8945313,36.9199219,83.0195313,6.24353027
2014-03-08 23:00:00,0.04090023,56.8945313,36.9199219,83.0195313,6.24353027
2014-03-09 00:00:00,0.04090023,56.8945313,36.9199219,83.0195313,6.24353027
2014-03-09 01:00:00,0.04090023,56.8945313,36.9199219,83.0195313,6.24353027
2014-03-09 02:00:00,0.04090023,56.8945313,36.9199219,83.0195313,6.24353027
2014-03-09 03:00:00,0.04090023,56.8945313,36.9199219,83.0195313,6.24353027
2014-03-09 04:00:00,0.04090023,56.8945313,36.9199219,83.0195313,6.24353027
2014-03-09 05:00:00,0.04090023,56.8945313,36.9199219,83.0195313,6.24353027
2014-03-09 06:00:00,0.04090023,56.8945313,36.9199219,83.0195313,6.24353027
2014-03-09 07:00:00,0.04090023,56.8945313,36.9199219,83.0195313,6.24353027
2014-03-09 08:00:00,0.04090023,56.8945313,36.9199219,83.0195313,6.24353027
2014-03-09 09:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-09 10:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-09 11:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-09 12:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-09 13:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-09 14:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-09 15:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-09 16:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-09 17:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-09 18:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-09 19:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-09 20:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-09 21:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-09 22:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-09 23:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 00:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 01:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 02:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 03:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 04:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 05:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 06:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 07:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 08:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 09:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 10:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 11:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 12:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 13:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 14:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 15:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 16:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 17:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 18:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 19:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 20:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 21:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 22:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-10 23:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-11 00:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-11 01:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-11 02:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-11 03:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-11 04:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-11 05:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-11 06:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-11 07:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-11 08:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-11 09:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-11 10:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-11 11:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-11 12:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-11 13:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-11 14:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-03-11 15:00:00,0.04090023,56.8945313,1.55343628,83.0195313,6.24353027
2014-05-01 00:00:00,4.20089531,533.4245,192.727859,59.375,37.7724609
2014-05-01 01:00:00,4.50786114,620.958313,182.066406,55.6904297,35.1279297
2014-05-01 02:00:00,3.37633467,271.191406,121.115883,55.6927071,29.232584
2014-05-01 03:00:00,2.58577871,47.4388008,86.0722656,68.3235703,48.7360039
2014-05-01 04:00:00,2.0130167,46.0729179,78.4765625,55.1601563,26.3342285
2014-05-01 05:00:00,2.20266938,93.6393204,92.8144531,55.2304688,37.2207031
2014-05-01 06:00:00,1.8845886,67.0410156,82.7454453,49.4731445,41.9741211
2014-05-01 07:00:00,1.54663694,34.3354492,67.1474609,49.753582,23.5611973
2014-05-01 08:00:00,1.32439375,20.3458652,47.7288399,74.1054688,17.4246426
2014-05-01 09:00:00,1.33474326,12.2271318,46.1256523,107.762367,15.8590088
2014-05-01 10:00:00,1.15407515,7.30570459,24.8284512,112.939453,11.5821123
2014-05-01 11:00:00,1.19063318,11.5812988,32.2550468,124.577148,20.4698887
2014-05-01 12:00:00,1.04392087,8.850667,21.0180664,135.592453,10.6555986
2014-05-01 13:00:00,0.95842081,12.5135088,28.8696289,133.552734,10.7547197
2014-05-01 14:00:00,0.98637187,9.88244629,39.1625977,145.585938,9.29138184
2014-05-01 15:00:00,0.96277565,10.890625,28.7385254,112.980469,5.53625488
2014-05-01 16:00:00,0.98441976,14.1941729,17.7473145,118.370445,6.28112793
2014-05-01 17:00:00,1.0247376,11.4748535,30.7561855,110.085289,5.14807129
2014-05-01 18:00:00,1.29710281,45.8943672,63.2542305,90.5136719,12.0358887
2014-05-01 19:00:00,1.86587322,56.6508789,158.260422,38.4150391,9.60742188
2014-05-01 20:00:00,2.66522217,176.5,142.664063,37.5898438,29.1795254
2014-05-01 21:00:00,1.55229902,11.8553467,52.7662773,62.4029961,25.171875
2014-05-01 22:00:00,1.24012446,30.5109043,65.3662109,40.5768242,13.0313721
2014-05-01 23:00:00,1.34636438,12.1322832,43.3863945,56.2613945,28.1139317
2014-05-02 00:00:00,1.51924849,16.1792812,32.3185234,58.168457,36.7513008
2014-05-02 01:00:00,1.40248621,58.8430977,87.2721329,48.0240898,30.6430664
2014-05-02 02:00:00,1.53014123,19.4122715,41.4287109,60.9264336,30.6386719
2014-05-02 03:00:00,1.1804626,34.0026054,63.4462891,45.0761719,11.4349365
2014-05-02 04:00:00,1.11289871,36.5804024,67.28125,36.8111992,9.27335644
2014-05-02 05:00:00,1.3344177,61.0551758,71.8203125,49.4827461,8.17582226
2014-05-02 06:00:00,1.33555913,43.8678398,73.6940079,37.4547539,15.1780596
2014-05-02 07:00:00,1.29278159,21.8416348,48.7636719,57.6145821,16.9762363
2014-05-02 08:00:00,1.39307249,17.4734707,52.6217461,85.0351563,15.3936357
2014-05-02 09:00:00,0.26247966,10.6496582,35.0834961,99.0869141,22.9914551
2014-05-02 10:00:00,1.56142783,10.1933594,35.9747734,114.166664,24.0235996
2014-05-02 11:00:00,1.21222126,18.5209141,18.6678066,101.223961,9.4482832
2014-05-02 12:00:00,1.18553674,7.69799805,17.0379639,131.003906,6.77640772
2014-05-02 13:00:00,1.21754766,8.3761797,17.5533047,153.382813,10.1205244
2014-05-02 14:00:00,1.23194575,11.1866865,21.7584629,171.115234,12.7208252
2014-05-02 15:00:00,1.08865154,19.1112461,13.7442217,96.9941406,6.07092285
2014-05-02 16:00:00,1.11328125,10.2443848,8.92301464,116.29232,5.05655909
2014-05-02 17:00:00,1.12787879,14.8345537,34.3596992,89.5722656,6.23028564
2014-05-02 18:00:00,1.23380935,13.2250977,35.4249687,73.8300781,4.20908594
2014-05-02 19:00:00,1.17453003,16.4665527,82.8528671,42.5081367,5.4138999
2014-05-02 20:00:00,1.13890386,15.8575029,36.8408203,84.1542969,5.15885401
2014-05-02 21:00:00,1.37285566,21.1582031,40.1098633,83.1119766,10.3409834
2014-05-02 22:00:00,1.2937907,23.0130215,58.9986992,53.1757813,8.45336914
2014-05-02 23:00:00,1.32621253,22.9397793,98.65625,19.8862305,5.8781333
2014-05-03 00:00:00,1.30480957,20.7348633,96.3893204,11.5926104,9.80452442
2014-05-03 01:00:00,1.25205684,19.3793125,83.8017578,23.0672207,17.5924473
2014-05-03 02:00:00,1.21223962,12.9154463,66.6731796,32.5060234,16.4780273
2014-05-03 03:00:00,1.17813718,7.95918798,19.2859707,81.4205704,10.1256104
2014-05-03 04:00:00,1.20970464,10.7536621,56.5875664,55.6289063,75.3789063
2014-05-03 05:00:00,1.19742227,9.20178223,39.4448242,78.9755859,38.6258965
