,SO2,Date
53,1.82906091,2015-01-27 06:00:00
54,7.15681982,2015-01-27 07:00:00
55,13.9277344,2015-01-27 08:00:00
56,28.876627,2015-01-27 09:00:00
57,40.7746582,2015-01-27 10:00:00
58,31.5418301,2015-01-27 11:00:00
59,5.25933838,2015-01-27 12:00:00
60,4.72029638,2015-01-27 13:00:00
61,4.20910645,2015-01-27 14:00:00
62,3.36014819,2015-01-27 15:00:00
63,2.62030029,2015-01-27 16:00:00
64,5.18005371,2015-01-27 17:00:00
65,5.84875488,2015-01-27 18:00:00
66,7.2486167,2015-01-27 19:00:00
67,5.62341309,2015-01-27 20:00:00
68,4.05092382,2015-01-27 21:00:00
69,3.40237427,2015-01-27 22:00:00
70,2.25466919,2015-01-27 23:00:00
71,3.97281909,2015-01-28 00:00:00
72,6.88260889,2015-01-28 01:00:00
73,5.18929052,2015-01-28 02:00:00
74,4.94955444,2015-01-28 03:00:00
75,6.02933741,2015-01-28 04:00:00
76,2.28902173,2015-01-28 05:00:00
77,1.46401465,2015-01-28 06:00:00
78,0.61016083,2015-01-28 07:00:00
79,1.55586624,2015-01-28 08:00:00
80,4.16125488,2015-01-28 09:00:00
81,3.20186353,2015-01-28 10:00:00
82,4.5757041,2015-01-28 11:00:00
83,4.69801855,2015-01-28 12:00:00
84,8.76623535,2015-01-28 13:00:00
85,2.69073486,2015-01-28 14:00:00
86,2.89819336,2015-01-28 15:00:00
87,2.69722486,2015-01-28 16:00:00
88,2.1561482,2015-01-28 17:00:00
89,4.27296972,2015-01-28 18:00:00
90,3.88800049,2015-01-28 19:00:00
